surveyyear,stratum,stationid,replicate,taxon,abundance,exclude,latitude,longitude,datum,sampledate,revisit,stationdepth,stationdepthunits,areaweight,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,subgenus,species,describer
2018,Bays,B18-10001,1,Tubulanus polymorphus,5,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Nemertea,,Anopla,,,,Palaeonemertea,,,,Tubulanidae,,,Tubulanus,,polymorphus,Renier 1804
2018,Bays,B18-10001,1,Ampelisca brevisimulata,4,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Ampeliscoidea,Ampeliscidae,,,Ampelisca,,brevisimulata,J. L. Barnard 1954
2018,Bays,B18-10001,1,Chaetozone corona,4,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,,,Cirratulidae,,,Chaetozone,,corona,Berkeley & Berkeley 1941
2018,Bays,B18-10001,1,Kirkegaardia siblina,4,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Kirkegaardia,,siblina,(Blake 1996)
2018,Bays,B18-10001,1,Nereis sp A,4,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Nereis,,sp A,SCAMIT 2007 ?
2018,Bays,B18-10001,1,Paraprionospio alata,4,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Paraprionospio,,alata,(Moore 1923)
2018,Bays,B18-10001,1,Anotomastus gordiodes,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Anotomastus,,gordiodes,(Moore 1909)
2018,Bays,B18-10001,1,Capitellidae,2,Yes,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,,,,
2018,Bays,B18-10001,1,Diopatra sp,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Onuphidae,,,Diopatra,,,
2018,Bays,B18-10001,1,Euchone limnicola,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Sabellidae,Sabellinae,,Euchone,,limnicola,Reish 1959
2018,Bays,B18-10001,1,Euphilomedes carcharodonta,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Ostracoda,Myodocopa,,,Myodocopida,Myodocopina,,Sarsielloidea,Philomedidae,,,Euphilomedes,,carcharodonta,(Smith 1952)
2018,Bays,B18-10001,1,Laonice cirrata,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Laonice,,cirrata,(M. Sars 1851)
2018,Bays,B18-10001,1,Lineidae,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Nemertea,,Anopla,,,,Heteronemertea,,,,Lineidae,,,,,,
2018,Bays,B18-10001,1,Microspio pigmentata,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Microspio,,pigmentata,(Reish 1959)
2018,Bays,B18-10001,1,Palaeonemertea,2,Yes,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Nemertea,,Anopla,,,,Palaeonemertea,,,,,,,,,,
2018,Bays,B18-10001,1,Pseudopolydora paucibranchiata,2,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Pseudopolydora,,paucibranchiata,(Okuda 1937)
2018,Bays,B18-10001,1,Amphicteis scaphobranchiata,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,Ampharetinae,,Amphicteis,,scaphobranchiata,Moore 1906
2018,Bays,B18-10001,1,Aricidea (Acmira) horikoshii,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Paraonidae,,,Aricidea,(Acmira),horikoshii,Imajima 1973
2018,Bays,B18-10001,1,Caecognathia crenulatifrons,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Cymothoida,,Cymothooidea,Gnathiidae,,,Caecognathia,,crenulatifrons,(Monod 1926)
2018,Bays,B18-10001,1,Callianax baetica,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Olivoidea,Olivellidae,,,Callianax,,baetica,(Carpenter 1857)
2018,Bays,B18-10001,1,Eugyra glutinans,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Chordata,Urochordata,Ascidiacea,,,,Stolidobranchiata,,,,Molgulidae,,,Eugyra,,glutinans,Van Name 1945
2018,Bays,B18-10001,1,Hartmanodes hartmanae,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Eusirida,Oedicerotoidea,Oedicerotidae,,,Hartmanodes,,hartmanae,(J. L. Barnard 1962)
2018,Bays,B18-10001,1,Hesionidae,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Hesionidae,,,,,,
2018,Bays,B18-10001,1,Leitoscoloplos pugettensis,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Bays,B18-10001,1,Lumbrineris japonica,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Lumbrineris,,japonica,(Marenzeller 1879)
2018,Bays,B18-10001,1,Macoma yoldiformis,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Macominae,,Macoma,,yoldiformis,Carpenter 1864
2018,Bays,B18-10001,1,Marphysa disjuncta,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Eunicidae,,,Marphysa,,disjuncta,Hartman 1961
2018,Bays,B18-10001,1,Metamysidopsis elongata,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Mysida,,,,Mysidae,Leptomysinae,,Metamysidopsis,,elongata,(Holmes 1900)
2018,Bays,B18-10001,1,Metasychis disparidentatus,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Maldanidae,Maldaninae,,Metasychis,,disparidentatus,(Moore 1904)
2018,Bays,B18-10001,1,Mysidopsis intii,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Mysida,,,,Mysidae,Leptomysinae,,Mysidopsis,,intii,Holmquist 1957
2018,Bays,B18-10001,1,Notomastus hemipodus,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Notomastus,,hemipodus,Hartman 1945
2018,Bays,B18-10001,1,Nuculana taphria,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Mollusca,Conchifera,Bivalvia,Protobranchia,,,Nuculanida,,,,Nuculanidae,Nuculaninae,,Nuculana,,taphria,(Dall 1896)
2018,Bays,B18-10001,1,Onuphidae,1,Yes,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Onuphidae,,,,,,
2018,Bays,B18-10001,1,Paradialychone paramollis,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Sabellida,,,,Sabellidae,Sabellinae,,Paradialychone,,paramollis,(Tovar-Hernandez 2007)
2018,Bays,B18-10001,1,Phoronis sp,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Bays,B18-10001,1,Pilargis sp A,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Pilargidae,,,Pilargis,,sp A,Harris 1995 ?
2018,Bays,B18-10001,1,Poecilochaetus martini,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Spionida,Spioniformia,,,Poecilochaetidae,,,Poecilochaetus,,martini,Brantley 2009
2018,Bays,B18-10001,1,Poecilochaetus sp,1,Yes,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Poecilochaetidae,,,Poecilochaetus,,,
2018,Bays,B18-10001,1,Prionospio lighti,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,lighti,Maciolek 1985
2018,Bays,B18-10001,1,Spiochaetopterus costarum Cmplx,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Chaetopteridae,,,Spiochaetopterus,,costarum Cmplx,
2018,Bays,B18-10001,1,Spiophanes duplex,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spiophanes,,duplex,(Chamberlin 1919)
2018,Bays,B18-10001,1,Spiophanes norrisi,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spiophanes,,norrisi,Meiáner & Blank 2009
2018,Bays,B18-10001,1,Spiophanes sp,1,Yes,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Spiophanes,,,
2018,Bays,B18-10001,1,Stylatula sp A,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Cnidaria,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Virgulariidae,,,Stylatula,,sp A,Ljubenkov 1991 ?
2018,Bays,B18-10001,1,Tenonia priops,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Aphroditiformia,Aphroditoidea,Polynoidae,Polynoinae,,Tenonia,,priops,(Hartman 1961)
2018,Bays,B18-10001,1,Theora lubrica,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Semelidae,,,Theora,,lubrica,Gould 1861
2018,Bays,B18-10001,1,Virgularia californica,1,No,33.7531,-118.1501833,NAD83,7/24/2018,New Site,7,m,2.130057737,Cnidaria,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Virgulariidae,,,Virgularia,,californica,Pfeffer 1886
2018,Bays,B18-10002,1,Scoletoma sp,14,Yes,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,,
2018,Bays,B18-10002,1,Poecilochaetus martini,8,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Spionida,Spioniformia,,,Poecilochaetidae,,,Poecilochaetus,,martini,Brantley 2009
2018,Bays,B18-10002,1,Amphiodia urtica,6,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Echinodermata,Asterozoa,Ophiuroidea,Ophiuridea,,,Ophiurida,Chilophiurina,Gnathophiurina,Gnathophiuridea,Amphiuridae,,,Amphiodia,,urtica,(Lyman 1860)
2018,Bays,B18-10002,1,Kirkegaardia siblina,5,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Kirkegaardia,,siblina,(Blake 1996)
2018,Bays,B18-10002,1,Vitrinella oldroydi,5,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Rissooidea,Tornidae,Vitrinellinae,,Vitrinella,,oldroydi,Bartsch 1907
2018,Bays,B18-10002,1,Scoletoma sp B,4,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,sp B,(Harris 1985 ?)
2018,Bays,B18-10002,1,Amphiodia sp,3,Yes,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Echinodermata,Asterozoa,Ophiuroidea,Ophiuridea,,,Ophiurida,Chilophiurina,Gnathophiurina,Gnathophiuridea,Amphiuridae,,,Amphiodia,,,
2018,Bays,B18-10002,1,Chaetozone corona,3,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,,,Cirratulidae,,,Chaetozone,,corona,Berkeley & Berkeley 1941
2018,Bays,B18-10002,1,Cossura candida,3,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Cossuridae,,,Cossura,,candida,Hartman 1955
2018,Bays,B18-10002,1,Listriella goleta,3,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Liljeborgida,Liljeborgioidea,Liljeborgiidae,,,Listriella,,goleta,J. L. Barnard 1959
2018,Bays,B18-10002,1,Ampelisca brevisimulata,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Ampeliscoidea,Ampeliscidae,,,Ampelisca,,brevisimulata,J. L. Barnard 1954
2018,Bays,B18-10002,1,Glycera americana,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Glyceriformia,,Glyceridae,,,Glycera,,americana,Leidy 1855
2018,Bays,B18-10002,1,Pinnixa sp,2,Yes,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Pinnotheroidea,Pinnotheridae,Pinnothereliinae,,Pinnixa,,,
2018,Bays,B18-10002,1,Scleroplax granulata,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Pinnotheroidea,Pinnotheridae,Pinnotherinae,,Scleroplax,,granulata,Rathbun 1893
2018,Bays,B18-10002,1,Sinocorophium heteroceratum,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Corophioidea,Corophiidae,Corophiinae,,Sinocorophium,,heteroceratum,(Yu 1932)
2018,Bays,B18-10002,1,Spiochaetopterus costarum Cmplx,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Chaetopteridae,,,Spiochaetopterus,,costarum Cmplx,
2018,Bays,B18-10002,1,Theora lubrica,2,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Semelidae,,,Theora,,lubrica,Gould 1861
2018,Bays,B18-10002,1,Ampharetidae,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Ampharetidae,,,,,,
2018,Bays,B18-10002,1,Amphideutopus oculatus,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Photoidea,Kamakidae,Kamakinae,,Amphideutopus,,oculatus,J. L. Barnard 1959 in J. L. Barnard & Reish 1959
2018,Bays,B18-10002,1,Caryocorbula luteola,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Myoidea,Corbulidae,,,Caryocorbula,,luteola,(Carpenter 1864)
2018,Bays,B18-10002,1,Cossura sp A,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Cossuridae,,,Cossura,,sp A,Phillips 1987 ?
2018,Bays,B18-10002,1,Leitoscoloplos pugettensis,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Bays,B18-10002,1,Macoma yoldiformis,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Macominae,,Macoma,,yoldiformis,Carpenter 1864
2018,Bays,B18-10002,1,Mactridae,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Mactroidea,Mactridae,,,,,,
2018,Bays,B18-10002,1,Mediomastus sp,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Mediomastus,,,
2018,Bays,B18-10002,1,Notomastus hemipodus,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Notomastus,,hemipodus,Hartman 1945
2018,Bays,B18-10002,1,Odostomia sp,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,"""Lower Heterobranchia""",,,Pyramidelloidea,Pyramidellidae,Odostomiinae,,Odostomia,,,
2018,Bays,B18-10002,1,Paraprionospio alata,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Paraprionospio,,alata,(Moore 1923)
2018,Bays,B18-10002,1,Paraprionospio sp,1,Yes,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Paraprionospio,,,
2018,Bays,B18-10002,1,Periploma discus,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Bivalvia,,,,Pholadomyida,,,Thracioidea,Periplomatidae,,,Periploma,,discus,Stearns 1890
2018,Bays,B18-10002,1,Philine ornatissima,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Mollusca,Conchifera,Gastropoda,Heterobranchia,Opisthobranchia,Nudipleura,Cephalaspidea,Cephalaspidea,,Philinoidea,Philinidae,,,Philine,,ornatissima,Yokoyama 1927
2018,Bays,B18-10002,1,Phoronis sp,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Bays,B18-10002,1,Pinnixa franciscana,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Pinnotheroidea,Pinnotheridae,Pinnothereliinae,,Pinnixa,,franciscana,Rathbun 1918
2018,Bays,B18-10002,1,Prionospio lighti,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,lighti,Maciolek 1985
2018,Bays,B18-10002,1,Tubulanidae,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Nemertea,,Anopla,,,,Palaeonemertea,,,,Tubulanidae,,,,,,
2018,Bays,B18-10002,1,Virgularia californica,1,No,33.744,-118.1687333,NAD83,7/24/2018,Revisit,11,m,2.130057737,Cnidaria,,Anthozoa,Octocorallia,,,Pennatulacea,Subselliflorae,,,Virgulariidae,,,Virgularia,,californica,Pfeffer 1886
2018,Bays,B18-10003,1,Amphideutopus oculatus,130,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Photoidea,Kamakidae,Kamakinae,,Amphideutopus,,oculatus,J. L. Barnard 1959 in J. L. Barnard & Reish 1959
2018,Bays,B18-10003,1,Scoletoma sp,24,Yes,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,,
2018,Bays,B18-10003,1,Cossura sp A,22,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Cossuridae,,,Cossura,,sp A,Phillips 1987 ?
2018,Bays,B18-10003,1,Leitoscoloplos pugettensis,15,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Bays,B18-10003,1,Petaloclymene pacifica,14,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Maldanidae,Euclymeninae,,Petaloclymene,,pacifica,Green 1997
2018,Bays,B18-10003,1,Kirkegaardia siblina,9,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Cirratuliformia,,,Cirratulidae,,,Kirkegaardia,,siblina,(Blake 1996)
2018,Bays,B18-10003,1,Kurtiella grippi,8,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Galeommatoidea,Lasaeidae,,,Kurtiella,,grippi,Dall 1912
2018,Bays,B18-10003,1,Kurtiella coani,7,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Galeommatoidea,Lasaeidae,,,Kurtiella,,coani,(Scott 1998)
2018,Bays,B18-10003,1,Praxillella pacifica,7,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Maldanidae,Euclymeninae,,Praxillella,,pacifica,E. Berkeley 1929
2018,Bays,B18-10003,1,Amaeana occidentalis,6,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Terebelliformia,,Terebellidae,Polycirrinae,,Amaeana,,occidentalis,(Hartman 1944)
2018,Bays,B18-10003,1,Anotomastus gordiodes,6,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Anotomastus,,gordiodes,(Moore 1909)
2018,Bays,B18-10003,1,Scoletoma sp A,6,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,sp A,(Harris 1985 ?)
2018,Bays,B18-10003,1,Sinocorophium heteroceratum,5,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Corophioidea,Corophiidae,Corophiinae,,Sinocorophium,,heteroceratum,(Yu 1932)
2018,Bays,B18-10003,1,Hartmanodes hartmanae,4,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Eusirida,Oedicerotoidea,Oedicerotidae,,,Hartmanodes,,hartmanae,(J. L. Barnard 1962)
2018,Bays,B18-10003,1,Metasychis disparidentatus,4,No,33.743833,-118.1401,NAD83,8/9/2018,New Site,9.4,m,2.130057737,Annelida,,Polychaeta,Scolecida,,,,,,,Maldanidae,Maldaninae,,Metasychis,,disparidentatus,(Moore 1904)
